ID,Account_Number_of_Vendor_or_Creditor
4500171423_580,0
4500171423_620,0
4500171423_630,0
4500171423_640,0
4500171423_650,0
4500171423_660,0
4500171423_680,0
4500171423_290,0
4500171423_490,0
4500171423_510,0
4220039812_20,0
4500170617_1690,0
4210140679_20,0
4210140680_10,0
4500170617_1680,0
4210138537_10,0
4210140679_10,0
4220039812_10,0
4500170617_1670,0
4500170617_1650,0
4500171440_10,0
5500007840_10,0
5500007845_10,0
4210140689_10,0
4210140677_10,0
4220039812_30,0
4500171423_500,0
4500171430_10,0
4500171423_60,0
4500171423_520,0
4500171423_530,0
4500171423_540,0
4500171423_550,0
4500171423_560,0
4500171423_590,0
4500171423_600,0
4500171423_610,0
4500171423_80,0
4500171423_10,0
4500170617_1700,0
4500171423_20,0
4500171423_30,0
4500171423_40,0
4500171423_50,0
4500171423_70,0
4500171423_280,0
4500171423_270,0
4500171423_250,0
4500170617_280,0
4500170617_270,0
4500170617_260,0
4500170617_250,0
4500170617_240,0
4220039265_120,0
4220039539_20,0
4500170617_230,0
4500170617_180,0
4500170617_470,0
4500170617_170,0
4500170617_150,0
4220039810_10,0
4210140495_30,0
4210140301_10,0
4500170617_460,0
4500171447_10,0
4500170617_450,0
4500170617_300,0
4500170617_430,0
4500170617_420,0
4210140687_10,0
4210140687_20,0
4500170617_410,0
4500170617_440,0
4210140564_10,0
4210140564_20,0
4500170617_400,0
4500170617_350,0
4500170617_340,0
4500170617_320,0
4210140681_20,0
4210140681_10,0
4500170617_310,0
4500170617_290,0
4500170617_140,0
4500170617_120,0
4500170617_130,0
4500171423_100,0
4500171423_110,0
4500171423_120,0
4500171423_130,0
4500171423_140,0
4500171423_150,0
4500171423_160,0
4500171423_170,0
4500171423_180,0
4500171423_190,0
4500171423_200,0
4500171423_210,0
4500171423_220,0
4500171423_230,0
4500171423_240,0
4500171423_90,0
4500170617_1710,0
4500170617_1730,0
4500170617_1740,0
4500170617_2710,0
4500170617_490,0
4500170617_2690,0
4500170617_2520,0
4500170617_520,0
4500170617_2500,0
4500170617_530,0
4220039813_10,0
4500170617_2490,0
4500171426_20,0
4500171426_10,0
4500170617_1760,0
4500170617_1750,0
4500170617_960,0
4500170617_970,0
4500170617_980,0
4500170617_2470,0
4500170617_1820,0
4220039813_20,0
4500171438_360,0
4500170617_20,0
4500170617_10,0
4500170617_3330,0
4500170617_3270,0
4500170617_3250,0
4500170617_3240,0
4500170617_3220,0
4500170617_3210,0
4500170617_3200,0
4500170617_3140,0
4500170617_3130,0
4500170617_3120,0
4500170617_3110,0
4500170617_3100,0
4500171425_110,0
4500170617_540,0
4500171425_100,0
4500170617_550,0
4500171425_140,0
4500170617_720,0
4500170617_710,0
4500170617_700,0
4500170617_650,0
4500170617_640,0
4500171425_150,0
4500170617_630,0
4210140668_10,0
4500170617_620,0
4500170617_610,0
4500170617_600,0
4500170617_590,0
4500170617_580,0
4500170617_570,0
4500170617_560,0
45005917_20,0
4500170617_750,0
4500171425_80,0
4500170617_2910,0
4500170617_1980,0
4500170617_1970,0
4500170617_1960,0
4500170617_1950,0
4500170617_1940,0
4500170617_1930,0
4500171439_10,0
4500170617_1910,0
4500170617_1900,0
4500170617_1890,0
4500170617_1880,0
4500170617_1870,0
4500170617_1860,0
4500170617_1850,0
4500170617_1840,0
4500170617_1990,0
4500171425_50,0
4500171425_10,0
4500170617_2010,0
4500170617_2900,0
4500170617_2890,0
4500170617_2880,0
4500170617_2870,0
4500170617_2810,0
4500170617_2800,0
4210139903_10,0
4500171425_40,0
4500170617_2050,0
45005943_10,0
4500170617_2040,0
4500170617_2030,0
4500171425_30,0
4500170617_2020,0
4500171425_20,0
4500170617_2000,0
4500170617_760,0
4210140678_10,0
4210140678_30,0
4500170617_1530,0
4500171237_30,0
4500170617_1510,0
4500171438_480,0
4500171428_10,0
4500170617_1440,0
4500170617_1430,0
4500170617_1420,0
4210140685_10,0
4500170617_1400,0
4500171438_490,0
4500171438_530,0
4500170617_1390,0
4500170617_1360,0
4500170617_1350,0
4500170617_1540,0
4500170617_1340,0
4500170617_1550,0
4500171438_470,0
4500171438_560,0
4500171438_320,0
4500170617_1610,0
4500170617_1600,0
4500171438_380,0
4500171438_420,0
4500170617_1590,0
4500171438_430,0
4500170617_1570,0
4210140669_10,0
4500171421_20,0
4500171421_10,0
4500171421_40,0
4500171421_30,0
4500171438_460,0
4500170617_1560,0
4500170617_1330,0
4500171438_370,0
4500170617_1290,0
4500170617_1180,0
4500170617_1160,0
4500170617_1130,0
4500170617_1120,0
4500170617_950,0
4500170617_940,0
4500170617_930,0
4500170617_910,0
4500170617_900,0
4500170617_780,0
4500170617_770,0
4210140678_50,0
4210140678_60,0
4210140678_70,0
4210140678_40,0
4500170617_1190,0
4500170617_1200,0
4500171425_160,0
4500171425_170,0
4500170617_1280,0
4500171438_10,0
4500171438_20,0
4500171438_30,0
4500171442_10,0
4500171438_40,0
4500170617_1270,0
4500171438_130,0
4500170617_1260,0
4500170617_1230,0
4210140684_10,0
4500171438_90,0
4500170617_1220,0
4500170617_1210,0
4210140673_20,0
4500171425_180,0
4500170617_1240,0
4500170617_1920,0
4210140678_20,0
4220038852_190,0
4500171471_1,0
4000006716_30,0
4500170761_30,0
4500171489_1,0
4300013086_10,0
4500171444_1,0
4000006700_10,0
4000006700_20,0
4500171443_1,0
4000006632_10,0
4000006534_10,0
4210140358_10,0
4500171460_1,0
4500171481_1,0
4500170761_10,0
4000006714_10,0
4500170761_70,0
4300013087_10,0
4400010207_10,0
4400010208_10,0
4500171435_10,0
4500171475_1,0
4300013083_10,0
4500171487_1,0
4500171480_1,0
4400010209_10,0
4300013082_10,0
4400010209_30,0
4500171483_1,0
4500171486_1,0
4400010212_10,0
4500171488_1,0
4500170761_50,0
4000006716_40,0
4400010209_40,0
4500171453_1,0
4210140682_10,0
4500171454_1,0
4400010209_20,0
4220038901_40,0
4300012730_10,0
4500171516_10,0
4500171518_10,0
4220038901_50,0
4210140715_10,0
4210140736_10,0
4220038901_30,0
4500171518_20,0
4210140713_30,0
4220039817_10,0
4210140713_20,0
4220038901_60,0
4210140713_40,0
4220038901_20,0
4210140711_20,0
4210140713_10,0
4210140704_10,0
4210140720_10,0
4210140725_10,0
4500161147_40,0
4210140735_10,0
4210140730_10,0
4210140729_10,0
4210140714_10,0
4210140725_20,0
4500171505_1,0
4210140728_10,0
4500170570_10,0
4210140720_20,0
4500171491_10,0
4210140702_10,0
4210140709_10,0
4210140733_10,0
4500171536_1,0
4500171543_1,0
4220039819_10,0
4210140722_10,0
4500171508_10,0
4500171534_1,0
4500171508_20,0
4500171535_1,0
4500170572_10,0
4500170543_10,0
4220038901_10,0
4500171528_10,0
4210140710_30,0
4500171493_1,0
4210140225_20,0
4210140225_10,0
4500171495_60,0
4500171495_50,0
4500171495_40,0
4500171495_30,0
4500171495_10,0
4500171495_20,0
4500171495_70,0
4500170552_10,0
4210140699_10,0
4210139405_10,0
4210140721_10,0
4500156751_90,0
45005944_10,0
4210140718_10,0
4400010217_20,0
4400010217_10,0
4210140718_20,0
4210140697_10,0
4500171490_10,0
4210140726_10,0
4500171527_10,0
4500171517_10,0
4500171542_1,0
4210140710_20,0
4220039784_20,0
4220039784_30,0
4500171502_10,0
4500171521_1,0
4500169984_10,0
4500171529_20,0
4500171494_40,0
4500171494_30,0
4500171494_20,0
4500171494_10,0
4220039784_10,0
4220039821_20,0
4220038901_70,0
4220039821_30,0
45005901_10,0
4220039821_10,0
4210140719_10,0
4500171532_10,0
4500171510_10,0
4500171374_10,0
4500171396_10,0
4500171526_20,0
4500171526_10,0
4500171519_1,0
4500171520_1,0
4210140710_10,0
4220039821_40,0
4500171529_10,0
4500171495_80,0
4500171509_10,0
4500171496_10,0
4300012855_10,0
4500171544_1,0
4210137645_10,0
4500171496_40,0
4500171496_20,0
4210135988_10,0
4500171509_30,0
4500171509_40,0
4500171509_50,0
4400010216_10,0
4500169983_10,0
4500171509_20,0
4210135988_40,0
4500171496_30,0
4210140734_20,0
4210140727_10,0
4210135988_50,0
4210140707_10,0
4210140732_10,0
4210135988_30,0
4220039816_10,0
4210140734_10,0
4400010214_10,0
4500171548_1,0
4210135988_20,0
4500171525_1,0
4800002744_10,0
4210140695_20,0
4210140695_10,0
4210140712_10,0
4500171579_10,0
4210140775_10,0
4210140779_10,0
4400010219_3,0
4210140743_10,0
4220039446_10,0
4000006705_10,0
4210140772_20,0
4210140743_30,0
4500171557_10,0
4210140770_10,0
4500171572_10,0
4500171573_10,0
4500171578_10,0
4000006727_10,0
4210140775_20,0
4500171557_20,0
4210140772_40,0
4500171570_1,0
4400010213_30,0
4220038247_10,0
4210140254_20,0
4210140772_10,0
4210140745_10,0
4210140772_30,0
4400010219_2,0
4400010213_10,0
4210140744_10,0
4210140744_140,0
4500171587_1,0
4500170724_10,0
4210140744_120,0
4210140254_10,0
4220038395_30,0
4400010218_1,0
4210140744_60,0
4400010218_2,0
4210140753_10,0
4210140744_200,0
4500171550_10,0
4210140743_20,0
4210140711_10,0
4210140752_10,0
4210140495_20,0
4210140242_20,0
4210140242_30,0
4210140242_40,0
4210140748_10,0
4500171584_1,0
4500171559_30,0
4220039830_10,0
4500171553_10,0
4500171559_20,0
4210140769_10,0
4500171559_40,0
4500171552_10,0
4210140739_10,0
4210135445_240,0
4500170554_10,0
4500171551_10,0
4210138503_10,0
4500170917_10,0
4500171565_10,0
4210140739_30,0
4210139942_10,0
4210140760_10,0
4210140750_10,0
4210140739_20,0
4210140495_10,0
4220039827_10,0
4210140242_10,0
4210140782_10,0
4210140782_20,0
4210140744_130,0
4500158477_710,0
4500158477_700,0
4500158477_690,0
4220036912_90,0
4220039826_10,0
4500171500_40,0
4500171560_1,0
4500158477_680,0
4400010220_10,0
4220039825_10,0
4500158477_670,0
4500158477_660,0
4500158477_640,0
4500171500_30,0
4210140776_10,0
4500171500_50,0
4500171500_10,0
4220036912_80,0
4500171549_10,0
4210140751_10,0
4500171559_10,0
4500171500_20,0
4400010219_1,0
4500171585_1,0
4500170553_10,0
4220038664_60,0
4210140737_10,0
4210140737_40,0
4500169415_10,0
4210140737_50,0
4210140741_10,0
4210140741_20,0
4210136008_10,0
4000006708_10,0
4500169601_10,0
4210140764_10,0
4000006708_20,0
4500158477_650,0
4210140763_10,0
4210140744_230,0
4210140737_30,0
4210140744_220,0
4210140737_20,0
4210140563_50,0
4210140757_10,0
4210140744_180,0
4500171564_10,0
4210140756_10,0
4210140761_10,0
4210140774_10,0
4210140740_10,0
4210140747_10,0
45005946_20,0
6000037648_10,0
4500171554_20,0
4500171554_30,0
4210140635_20,0
4220039822_10,0
4500171575_1,0
4500171586_1,0
4210140635_10,0
4500171566_10,0
4210139860_10,0
4220039823_10,0
4500171554_10,0
4500171583_1,0
4500171568_10,0
4210140744_190,0
4210140744_170,0
4210140744_210,0
4400010213_20,0
4210140777_10,0
4210140744_160,0
4210140744_100,0
4210140711_30,0
4210140744_90,0
4220039460_20,0
4210140744_80,0
4500171582_1,0
4210140768_10,0
4210140780_10,0
4210140744_50,0
4210140744_40,0
4210140744_30,0
4210140744_20,0
4220039829_10,0
4220038395_10,0
4210140744_70,0
4210140765_10,0
4210140563_40,0
4210140744_150,0
4500171580_1,0
4500171581_1,0
4220039828_10,0
4210140759_10,0
4210140708_10,0
4210139828_10,0
4210140744_110,0
4500171555_10,0
4400010199_10,0
4500170265_30,0
4210140793_10,0
4210140810_10,0
4210140809_10,0
4800002783_10,0
4210140804_10,0
4500168701_10,0
4210140801_20,0
4500171592_1,0
4210140381_10,0
4500171599_1,0
4500171598_1,0
4500166740_20,0
4210140783_10,0
4210140784_10,0
4210140801_60,0
4500171660_1,0
4210140795_20,0
4210140801_50,0
4210140801_40,0
4210140801_10,0
4500171648_1,0
4210140808_10,0
4210140801_70,0
4210140746_10,0
4210140797_10,0
4500171588_70,0
4500171588_50,0
4500171588_20,0
4500171588_30,0
4500171597_10,0
4500171588_10,0
4500171589_10,0
4210140788_10,0
4300013088_10,0
4500171664_1,0
4300013091_10,0
4500171661_1,0
4210140803_10,0
4500171616_1,0
4300013089_10,0
4300013090_10,0
4500171645_1,0
4210140801_30,0
4500171594_10,0
4500171594_30,0
4500171594_20,0
4500171588_60,0
4210140795_10,0
4500171588_40,0
4400010221_10,0
4000006717_10,0
4800002778_10,0
6000037650_10,0
4800002777_10,0
4210140755_10,0
4210140792_20,0
4210140800_20,0
4210140800_10,0
4210140806_10,0
4210140806_20,0
4800002787_10,0
4500171646_1,0
4000006699_10,0
4220039836_10,0
4500171611_10,0
4000006726_10,0
4500171626_1,0
4210140786_10,0
4500171615_1,0
4500171662_1,0
4500171654_1,0
4400010162_10,0
45005934_10,0
4500171655_1,0
4500171600_10,0
4500171638_1,0
4220039838_10,0
4500171643_1,0
4500171569_10,0
4500171658_1,0
4210140749_10,0
4500171631_1,0
4000006707_20,0
4500171591_10,0
4500171610_1,0
4300013097_10,0
4300013096_10,0
4500171665_1,0
4210140802_10,0
4210139609_10,0
4000006707_10,0
4500171649_1,0
4500171644_1,0
4220039831_10,0
4500171635_1,0
4500171656_1,0
4300012820_20,0
4300012718_30,0
4300012718_40,0
4300012718_50,0
4500171609_1,0
4210140792_10,0
4210140807_10,0
4500171593_10,0
4500171659_1,0
4500171633_1,0
4500171632_1,0
4500171652_1,0
4000006651_30,0
4000006651_10,0
4210140785_10,0
4500171628_1,0
4220039837_10,0
4500171663_1,0
4500171629_1,0
4000006707_30,0
4000006676_20,0
4500171627_1,0
4500171641_1,0
4210140724_10,0
4300013094_10,0
4500171640_1,0
4500171614_10,0
4500171666_1,0
45005950_10,0
4500171630_1,0
4210140603_30,0
4500171639_1,0
4300013093_10,0
4500171607_10,0
4220039833_10,0
4500171601_10,0
4500171601_30,0
4500171625_1,0
4500171650_1,0
4500168195_10,0
4500171601_20,0
4500171637_1,0
4500171164_10,0
4210140794_10,0
4500171606_10,0
4210140789_20,0
4500171600_50,0
4500171653_1,0
4500171600_30,0
4500171634_1,0
4300013092_10,0
4500171600_20,0
4300013095_10,0
4210140789_10,0
4500171600_40,0
4300013092_20,0
4500171657_1,0
4500171608_1,0
4210140796_10,0
4220039834_10,0
4220039835_10,0
4500171651_1,0
4500171613_1,0
4500171642_1,0
4300013093_20,0
4220039833_20,0
4500171647_1,0
4500171601_40,0
4210140112_80,0
4500171749_1,0
4210140112_90,0
4210140112_100,0
4210140112_70,0
4210140666_40,0
4210139887_20,0
4210140112_60,0
4210140863_50,0
4210140676_20,0
4210140863_60,0
4500171722_1,0
4500171674_140,0
4210140112_110,0
4500171757_1,0
4210140844_10,0
4210140666_60,0
4210140112_120,0
4210140818_10,0
4500171672_50,0
4500171672_30,0
4210140833_10,0
4500171672_40,0
4210140112_130,0
4210140861_10,0
4210140676_30,0
4220038242_10,0
4500171697_10,0
4210133565_430,0
4210133565_440,0
4500171636_10,0
4210140676_10,0
4210140858_20,0
4210139723_40,0
4500171697_20,0
4210140666_50,0
4210139723_10,0
4210139723_30,0
4500171701_10,0
4210139514_10,0
4500171741_1,0
4500171673_20,0
4210139723_20,0
4500171696_10,0
4210140112_10,0
4500171671_10,0
4500171701_20,0
4210140112_20,0
4210140112_40,0
4210140112_50,0
4500171681_10,0
45005935_10,0
4220039114_20,0
4210140855_10,0
4500171733_1,0
4300012864_10,0
4500171696_20,0
4500171672_10,0
4500171736_30,0
4500171675_60,0
4220039822_60,0
4220039822_50,0
4220039822_70,0
4210140818_30,0
4210140856_10,0
4500171674_110,0
4210140862_10,0
4500171674_100,0
4500171688_1,0
4500171671_130,0
4800002762_70,0
4500156748_100,0
4500171671_160,0
4500171687_1,0
4500171692_40,0
4500171692_30,0
4500171692_20,0
4500171699_10,0
4300012747_10,0
4500171692_10,0
4500171674_40,0
4500171604_10,0
4500171724_1,0
4210139887_10,0
4210140840_10,0
4210140820_40,0
4300012532_20,0
4210140820_50,0
4500171693_10,0
4210140820_60,0
4210140791_10,0
4210140820_10,0
4210140838_10,0
4500171734_1,0
4500171709_10,0
4500171671_200,0
4500171708_10,0
4500171674_130,0
4500171674_120,0
4500171674_50,0
4500167391_10,0
4500171674_70,0
4500171668_10,0
45005307_70,0
4220039842_10,0
45005307_60,0
4500171674_170,0
4500171704_10,0
4500171675_70,0
4500171674_20,0
4500171674_160,0
4500171671_80,0
4500171671_180,0
4500171675_40,0
4500171736_40,0
4500171736_50,0
4500171671_270,0
4210140818_20,0
4500171736_10,0
4500171737_10,0
4500171674_90,0
4210140863_30,0
4210140863_10,0
4210140863_20,0
4500171730_10,0
4210140863_40,0
4210140863_80,0
4500171675_30,0
4210140863_70,0
4220039847_10,0
4500171674_80,0
4500171674_150,0
4500171671_400,0
4500171675_50,0
4500171671_390,0
4220039839_10,0
4500171715_10,0
4500171674_30,0
4500171671_220,0
4500171674_60,0
4500171674_10,0
4210140851_10,0
4500171714_10,0
4500171698_10,0
4210140848_20,0
4210140848_10,0
4300013099_10,0
4500171676_10,0
4500171671_230,0
4210140848_30,0
4220039841_10,0
6000037653_10,0
4500171671_290,0
4210140830_10,0
4220039843_10,0
4500171671_360,0
4500171736_20,0
4220039839_40,0
4500171675_10,0
4210140112_30,0
4500171670_10,0
4500171681_20,0
4500171721_10,0
4220036549_10,0
4500171742_1,0
6000037655_10,0
6000037655_20,0
4500171671_190,0
4210140814_10,0
4500171682_10,0
6000037655_30,0
4210140834_10,0
4500171711_10,0
4500171720_10,0
4500171710_10,0
4500171706_10,0
4220039502_10,0
4500171671_90,0
4800002793_10,0
4500171727_1,0
4210140828_10,0
4300012747_40,0
4500171671_250,0
4000006752_10,0
4500171729_10,0
4300013098_10,0
4500171612_10,0
4500171671_100,0
4500171671_70,0
4500171748_1,0
4210140859_10,0
4500171713_20,0
4500171713_10,0
4220039848_10,0
4210140817_10,0
4210140827_10,0
4500171723_1,0
4210140817_20,0
4500171753_1,0
4500171750_1,0
4500171747_10,0
4500171671_110,0
4500171671_150,0
4500171728_10,0
4500171671_170,0
4210140631_70,0
4210140631_60,0
4210140631_30,0
4210138930_10,0
4220039022_20,0
4210138930_30,0
4220039022_30,0
4210140816_10,0
4500171671_50,0
4500171746_1,0
6000037654_20,0
4300012848_30,0
4210140819_20,0
4210140819_10,0
4210140813_10,0
4210140835_10,0
4210140811_20,0
4210140811_10,0
4500171671_420,0
4300012848_10,0
4500171671_440,0
4800002794_10,0
4210139421_40,0
4210139421_50,0
6000037654_10,0
4210140839_10,0
4500171726_1,0
4500161243_10,0
4500171690_20,0
4500171690_10,0
4500171671_370,0
4500171671_60,0
4300012747_30,0
4500171671_380,0
4210140631_40,0
4500171671_40,0
4210140836_10,0
4300012747_20,0
4210140837_10,0
4500171671_410,0
4210140846_10,0
4210140631_50,0
4210140598_10,0
4210140631_20,0
4210139421_30,0
4210140839_20,0
4500171671_430,0
4500171671_30,0
4500171712_10,0
4500171671_210,0
4500171671_280,0
4220039840_10,0
4210140705_10,0
4500160272_10,0
4500171735_1,0
4500171758_1,0
4500171348_10,0
4500171755_1,0
4220039849_10,0
4210140864_10,0
4300012848_20,0
4400010224_10,0
4400010223_10,0
4500171744_1,0
4500171671_330,0
4210140849_20,0
4210140849_10,0
4210140831_20,0
4210140831_30,0
4210140864_20,0
4210140831_10,0
4500171700_1,0
4500171669_20,0
4500171671_300,0
4500171671_350,0
4500171670_60,0
4500171681_30,0
4500171671_310,0
4500171670_70,0
4500171670_40,0
4500171671_320,0
4500171670_50,0
4500171681_40,0
4210140845_10,0
4210140824_20,0
